time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
1.50011e+06,0,0,0,4,496
1.50013e+06,0,0,0,7,493
1.5002e+06,0,0,0,18,482
1.5002e+06,0,0,0,13,487
1.50027e+06,0,0,0,30,470
1.50027e+06,0,0,0,13,487
1.50027e+06,0,0,0,18,482
1.50028e+06,0,0,0,31,469
1.50028e+06,0,0,0,5,495
1.50039e+06,0,0,0,55,445
1.50039e+06,0,0,0,11,489
1.50047e+06,0,0,0,52,448
1.50047e+06,0,0,0,11,489
1.50048e+06,0,0,0,5,495
1.50048e+06,0,0,0,61,439
1.50048e+06,0,0,0,11,489
1.50054e+06,0,0,0,17,483
1.50056e+06,0,0,0,34,466
1.50056e+06,0,0,0,15,485
1.50067e+06,0,0,0,13,487
1.50068e+06,0,0,0,32,468
1.50068e+06,0,0,0,13,487
1.50068e+06,0,0,0,15,485
1.50071e+06,0,0,0,41,459
1.50071e+06,0,0,0,23,477
1.50076e+06,0,0,0,63,437
1.50076e+06,0,0,0,20,480
1.50089e+06,0,0,0,65,435
1.50089e+06,0,0,0,17,483
1.50097e+06,0,0,0,36,464
1.50097e+06,0,0,0,17,483
1.50099e+06,0,0,0,58,442
1.50099e+06,0,0,0,8,492
1.50103e+06,0,0,0,58,442
1.50103e+06,0,0,0,10,490
1.50106e+06,0,0,0,28,472
1.50106e+06,0,0,0,21,479
1.50112e+06,0,0,0,17,483
1.50116e+06,0,0,0,24,476
1.50118e+06,0,0,0,28,472
1.5012e+06,0,0,0,22,478
1.5012e+06,0,0,0,4,496
1.5012e+06,0,0,0,0,500
1.50121e+06,0,0,0,44,456
1.50121e+06,0,0,0,16,484
1.50122e+06,0,0,0,64,436
1.50122e+06,0,0,0,107,393
1.50123e+06,0,0,0,111,389
1.50126e+06,0,0,0,130,370
1.50127e+06,0,0,0,136,364
1.50129e+06,0,0,0,121,379
1.50129e+06,0,0,0,101,399
1.50129e+06,0,0,0,88,412
1.50137e+06,0,0,0,138,362
1.50137e+06,0,0,0,119,381
1.5014e+06,0,0,0,132,368
1.5014e+06,0,0,0,147,353
1.50142e+06,0,0,0,367,133
1.50149e+06,0,0,0,386,114
1.5015e+06,0,0,0,404,96
1.50157e+06,0,0,0,392,108
1.50158e+06,0,0,0,412,88
1.50158e+06,0,0,0,270,230
1.50166e+06,0,0,0,298,202
1.50169e+06,0,0,0,310,190
1.50169e+06,0,0,0,358,142
1.50169e+06,0,0,0,58,442
1.50173e+06,0,0,0,52,448
1.50173e+06,0,0,0,33,467
1.50178e+06,0,0,0,39,461
1.50181e+06,0,0,0,24,476
1.50181e+06,0,0,0,20,480
1.50181e+06,0,0,0,14,486
1.50181e+06,0,0,0,11,489
1.50186e+06,0,0,0,14,486
1.50189e+06,0,0,0,18,482
1.50189e+06,0,0,0,24,476
1.5019e+06,0,0,0,43,457
1.50196e+06,0,0,0,58,442
1.50199e+06,0,0,0,41,459
1.50199e+06,0,0,0,38,462
1.50201e+06,0,0,0,41,459
1.50202e+06,0,0,0,35,465
1.50206e+06,0,0,0,41,459
1.50217e+06,0,0,0,32,468
1.50217e+06,0,0,0,19,481
1.50217e+06,0,0,0,36,464
1.5022e+06,0,0,0,25,475
1.50223e+06,0,0,0,34,466
1.50226e+06,0,0,0,29,471
1.50228e+06,0,0,0,42,458
1.50228e+06,0,0,0,16,484
1.50232e+06,0,0,0,21,479
1.50237e+06,0,0,0,13,487
1.50237e+06,0,0,0,11,489
1.50239e+06,0,0,0,13,487
1.5024e+06,0,0,0,24,476
1.50246e+06,0,0,0,32,468
1.5025e+06,0,0,0,25,475
1.50256e+06,0,0,0,32,468
1.50264e+06,0,0,0,26,474
1.50264e+06,0,0,0,21,479
1.5027e+06,0,0,0,47,453
1.5027e+06,0,0,0,27,473
1.5027e+06,0,0,0,32,468
1.50272e+06,0,0,0,38,462
1.50275e+06,0,0,0,20,480
1.5028e+06,0,0,0,9,491
1.5028e+06,0,0,0,7,493
1.50282e+06,0,0,0,9,491
1.50295e+06,0,0,0,20,480
1.50295e+06,0,0,0,11,489
1.50301e+06,0,0,0,31,469
1.50301e+06,0,0,0,14,486
1.50305e+06,0,0,0,32,468
1.50305e+06,0,0,0,18,482
1.50305e+06,0,0,0,3,497
1.50311e+06,0,0,0,12,488
1.50311e+06,0,0,0,2,498
1.50316e+06,0,0,0,16,484
1.50316e+06,0,0,0,6,494
1.50319e+06,0,0,0,16,484
1.5032e+06,0,0,0,33,467
1.5032e+06,0,0,0,20,480
1.50322e+06,0,0,0,35,465
1.50323e+06,0,0,0,177,323
1.50323e+06,0,0,0,124,376
1.50323e+06,0,0,0,74,426
1.50323e+06,0,0,0,24,476
1.50323e+06,0,0,0,20,480
1.50329e+06,0,0,0,24,476
1.50333e+06,0,0,0,34,466
1.50333e+06,0,0,0,11,489
1.50342e+06,0,0,0,5,495
1.50346e+06,0,0,0,18,482
1.50346e+06,0,0,0,6,494
1.50353e+06,0,0,0,12,488
1.50362e+06,0,0,0,35,465
1.50362e+06,0,0,0,16,484
1.50367e+06,0,0,0,10,490
1.50369e+06,0,0,0,22,478
1.50372e+06,0,0,0,28,472
1.50372e+06,0,0,0,78,422
1.50372e+06,0,0,0,28,472
1.50375e+06,0,0,0,47,453
1.50375e+06,0,0,0,28,472
1.50378e+06,0,0,0,9,491
1.50383e+06,0,0,0,2,498
1.50389e+06,0,0,0,9,491
1.50401e+06,0,0,0,28,472
1.50405e+06,0,0,0,78,422
1.50405e+06,0,0,0,40,460
1.50407e+06,0,0,0,59,441
1.50418e+06,0,0,0,109,391
1.50418e+06,0,0,0,59,441
1.50422e+06,0,0,0,112,388
1.50422e+06,0,0,0,53,447
1.50424e+06,0,0,0,48,452
1.50424e+06,0,0,0,33,467
1.50427e+06,0,0,0,38,462
1.50436e+06,0,0,0,15,485
1.50441e+06,0,0,0,30,470
1.50448e+06,0,0,0,17,483
1.50456e+06,0,0,0,40,460
1.50459e+06,0,0,0,26,474
1.50464e+06,0,0,0,39,461
1.50474e+06,0,0,0,34,466
1.50474e+06,0,0,0,27,473
1.50474e+06,0,0,0,17,483
1.50476e+06,0,0,0,31,469
1.50478e+06,0,0,0,30,470
1.50478e+06,0,0,0,31,469
1.50479e+06,0,0,0,38,462
1.5048e+06,0,0,0,76,424
1.50484e+06,0,0,0,81,419
1.5049e+06,0,0,0,66,434
1.5049e+06,0,0,0,51,449
1.50492e+06,0,0,0,61,439
1.50501e+06,0,0,0,76,424
1.5051e+06,0,0,0,54,446
1.5051e+06,0,0,0,40,460
1.50511e+06,0,0,0,55,445
1.50517e+06,0,0,0,105,395
1.50517e+06,0,0,0,54,446
1.50519e+06,0,0,0,50,450
1.50526e+06,0,0,0,54,446
1.50531e+06,0,0,0,68,432
1.50534e+06,0,0,0,60,440
1.50534e+06,0,0,0,23,477
1.50538e+06,0,0,0,82,418
1.50538e+06,0,0,0,28,472
1.50543e+06,0,0,0,50,450
1.50543e+06,0,0,0,58,442
1.50556e+06,0,0,0,95,405
1.50566e+06,0,0,0,75,425
1.50568e+06,0,0,0,129,371
1.50572e+06,0,0,0,122,378
1.50572e+06,0,0,0,108,392
1.50578e+06,0,0,0,106,394
1.50578e+06,0,0,0,91,409
1.5058e+06,0,0,0,93,407
1.50581e+06,0,0,0,100,400
1.50587e+06,0,0,0,120,380
1.50588e+06,0,0,0,91,409
1.50588e+06,0,0,0,72,428
1.50588e+06,0,0,0,86,414
1.50592e+06,0,0,0,85,415
1.50592e+06,0,0,0,84,416
1.50594e+06,0,0,0,85,415
1.50594e+06,0,0,0,86,414
1.50601e+06,0,0,0,66,434
1.50605e+06,0,0,0,81,419
1.50606e+06,0,0,0,76,424
1.50606e+06,0,0,0,69,431
1.50611e+06,0,0,0,46,454
1.50612e+06,0,0,0,65,435
1.50615e+06,0,0,0,70,430
1.50615e+06,0,0,0,77,423
1.50618e+06,0,0,0,128,372
1.50618e+06,0,0,0,69,431
1.50626e+06,0,0,0,66,434
1.50629e+06,0,0,0,89,411
1.50629e+06,0,0,0,44,456
1.50629e+06,0,0,0,64,436
1.50631e+06,0,0,0,67,433
1.50631e+06,0,0,0,19,481
1.50641e+06,0,0,0,48,452
1.50641e+06,0,0,0,37,463
1.50647e+06,0,0,0,29,471
1.50656e+06,0,0,0,37,463
1.50657e+06,0,0,0,48,452
1.50663e+06,0,0,0,35,465
1.50668e+06,0,0,0,19,481
1.50672e+06,0,0,0,32,468
1.50672e+06,0,0,0,19,481
1.50675e+06,0,0,0,78,422
1.50675e+06,0,0,0,38,462
1.50678e+06,0,0,0,338,162
1.50678e+06,0,0,0,42,458
1.50679e+06,0,0,0,38,462
1.50682e+06,0,0,0,54,446
1.50683e+06,0,0,0,67,433
1.50683e+06,0,0,0,71,429
1.50699e+06,0,0,0,55,445
1.50704e+06,0,0,0,100,400
1.50714e+06,0,0,0,97,403
1.50716e+06,0,0,0,100,400
1.50724e+06,0,0,0,116,384
1.50724e+06,0,0,0,164,336
1.50724e+06,0,0,0,105,395
1.50724e+06,0,0,0,98,402
1.50729e+06,0,0,0,138,362
1.5073e+06,0,0,0,88,412
1.50734e+06,0,0,0,66,434
1.50734e+06,0,0,0,73,427
1.50759e+06,0,0,0,95,405
1.50759e+06,0,0,0,81,419
1.50759e+06,0,0,0,71,429
1.50759e+06,0,0,0,59,441
1.50765e+06,0,0,0,31,469
1.50765e+06,0,0,0,26,474
1.50769e+06,0,0,0,38,462
1.5077e+06,0,0,0,52,448
1.5077e+06,0,0,0,62,438
1.50772e+06,0,0,0,55,445
1.50772e+06,0,0,0,47,453
1.50773e+06,0,0,0,52,448
1.50773e+06,0,0,0,111,389
1.50773e+06,0,0,0,55,445
1.5078e+06,0,0,0,62,438
1.50786e+06,0,0,0,70,430
1.50794e+06,0,0,0,98,402
1.50794e+06,0,0,0,61,439
1.50804e+06,0,0,0,42,458
1.50808e+06,0,0,0,30,470
1.50812e+06,0,0,0,25,475
1.50812e+06,0,0,0,22,478
1.50815e+06,0,0,0,41,459
1.50817e+06,0,0,0,44,456
1.50818e+06,0,0,0,49,451
1.50818e+06,0,0,0,26,474
1.50822e+06,0,0,0,38,462
1.50826e+06,0,0,0,25,475
1.50829e+06,0,0,0,75,425
1.50829e+06,0,0,0,22,478
1.50835e+06,0,0,0,35,465
1.50843e+06,0,0,0,91,409
1.50843e+06,0,0,0,44,456
1.50843e+06,0,0,0,42,458
1.50845e+06,0,0,0,44,456
1.50856e+06,0,0,0,67,433
1.50863e+06,0,0,0,120,380
1.50864e+06,0,0,0,157,343
1.50869e+06,0,0,0,141,359
1.5088e+06,0,0,0,157,343
1.50896e+06,0,0,0,153,347
1.50899e+06,0,0,0,157,343
1.5091e+06,0,0,0,453,47
1.50913e+06,0,0,0,406,94
1.50913e+06,0,0,0,401,99
1.5092e+06,0,0,0,406,94
1.50928e+06,0,0,0,398,102
1.50935e+06,0,0,0,445,55
1.50935e+06,0,0,0,453,47
1.50939e+06,0,0,0,452,48
1.5094e+06,0,0,0,453,47
1.50945e+06,0,0,0,445,55
1.50956e+06,0,0,0,453,47
1.50958e+06,0,0,0,446,54
1.50964e+06,0,0,0,443,57
1.50965e+06,0,0,0,450,50
1.50967e+06,0,0,0,453,47
1.50972e+06,0,0,0,430,70
1.50973e+06,0,0,0,477,23
1.50973e+06,0,0,0,5,495
1.51007e+06,0,0,0,28,472
1.51007e+06,0,0,0,19,481
1.51007e+06,0,0,0,4,496
1.51022e+06,0,0,0,13,487
1.51032e+06,0,0,0,28,472
1.51032e+06,0,0,0,15,485
1.51032e+06,0,0,0,5,495
1.51032e+06,0,0,0,2,498
1.51032e+06,0,0,0,1,499
1.51033e+06,0,0,0,2,498
1.51038e+06,0,0,0,5,495
1.51038e+06,0,0,0,18,482
1.51038e+06,0,0,0,6,494
1.5105e+06,0,0,0,16,484
1.5105e+06,0,0,0,2,498
1.51051e+06,0,0,0,1,499
1.51053e+06,0,0,0,2,498
1.5106e+06,0,0,0,14,486
1.5107e+06,0,0,0,28,472
1.5107e+06,0,0,0,12,488
1.5108e+06,0,0,0,8,492
1.5108e+06,0,0,0,4,496
1.51081e+06,0,0,0,20,480
1.51086e+06,0,0,0,24,476
1.51088e+06,0,0,0,28,472
1.51088e+06,0,0,0,9,491
1.51107e+06,0,0,0,28,472
1.51107e+06,0,0,0,9,491
1.51137e+06,0,0,0,28,472
1.51137e+06,0,0,0,17,483
1.51144e+06,0,0,0,28,472
1.51151e+06,0,0,0,11,489
1.51151e+06,0,0,0,3,497
1.51166e+06,0,0,0,11,489
1.51169e+06,0,0,0,28,472
1.5117e+06,0,0,0,20,480
1.5118e+06,0,0,0,5,495
1.5118e+06,0,0,0,13,487
1.51194e+06,0,0,0,28,472
1.51194e+06,0,0,0,9,491
1.51202e+06,0,0,0,7,493
1.51205e+06,0,0,0,9,491
1.51214e+06,0,0,0,28,472
1.51214e+06,0,0,0,9,491
1.51217e+06,0,0,0,2,498
1.51226e+06,0,0,0,9,491
1.51233e+06,0,0,0,4,496
1.51238e+06,0,0,0,23,477
1.51239e+06,0,0,0,28,472
1.51247e+06,0,0,0,24,476
1.51252e+06,0,0,0,28,472
1.51259e+06,0,0,0,15,485
1.51275e+06,0,0,0,28,472
1.51331e+06,0,0,0,20,480
1.51337e+06,0,0,0,28,472
1.51342e+06,0,0,0,25,475
1.51342e+06,0,0,0,23,477
1.51342e+06,0,0,0,16,484
1.51344e+06,0,0,0,18,482
1.51348e+06,0,0,0,21,479
1.5135e+06,0,0,0,13,487
1.51354e+06,0,0,0,20,480
1.51354e+06,0,0,0,9,491
1.51357e+06,0,0,0,5,495
1.51361e+06,0,0,0,9,491
1.51363e+06,0,0,0,17,483
1.51363e+06,0,0,0,2,498
1.51367e+06,0,0,0,13,487
1.5137e+06,0,0,0,8,492
1.51373e+06,0,0,0,23,477
1.51374e+06,0,0,0,28,472
1.51374e+06,0,0,0,1,499
1.51399e+06,0,0,0,28,472
1.51399e+06,0,0,0,11,489
1.51431e+06,0,0,0,28,472
1.51431e+06,0,0,0,8,492
1.51451e+06,0,0,0,5,495
1.51456e+06,0,0,0,8,492
1.51457e+06,0,0,0,6,494
1.5146e+06,0,0,0,8,492
1.51471e+06,0,0,0,28,472
1.51471e+06,0,0,0,10,490
1.51486e+06,0,0,0,482,18
1.51486e+06,0,0,0,75,425
1.51486e+06,0,0,0,21,479
1.51486e+06,0,0,0,3,497
1.51487e+06,0,0,0,21,479
1.51489e+06,0,0,0,18,482
1.51491e+06,0,0,0,21,479
1.515e+06,0,0,0,11,489
1.51505e+06,0,0,0,21,479
1.51506e+06,0,0,0,17,483
1.5151e+06,0,0,0,21,479
1.51519e+06,0,0,0,39,461
1.51519e+06,0,0,0,1,499
1.51526e+06,0,0,0,55,445
1.51526e+06,0,0,0,10,490
1.51565e+06,0,0,0,55,445
1.51565e+06,0,0,0,23,477
1.51589e+06,0,0,0,55,445
1.51589e+06,0,0,0,19,481
1.51592e+06,0,0,0,57,443
1.51592e+06,0,0,0,11,489
1.51636e+06,0,0,0,57,443
1.51636e+06,0,0,0,3,497
1.51642e+06,0,0,0,39,461
1.51642e+06,0,0,0,4,496
1.51677e+06,0,0,0,3,497
1.51678e+06,0,0,0,4,496
1.51688e+06,0,0,0,39,461
1.51688e+06,0,0,0,15,485
1.51688e+06,0,0,0,3,497
1.51702e+06,0,0,0,57,443
1.51702e+06,0,0,0,20,480
1.51702e+06,0,0,0,0,500
1.51704e+06,0,0,0,12,488
1.51704e+06,0,0,0,4,496
1.5171e+06,0,0,0,12,488
1.5171e+06,0,0,0,5,495
1.51724e+06,0,0,0,12,488
1.51729e+06,0,0,0,8,492
1.51731e+06,0,0,0,28,472
1.51731e+06,0,0,0,15,485
1.51732e+06,0,0,0,19,481
1.51735e+06,0,0,0,43,457
1.51735e+06,0,0,0,18,482
1.51737e+06,0,0,0,17,483
1.51738e+06,0,0,0,18,482
1.5174e+06,0,0,0,31,469
1.5174e+06,0,0,0,18,482
1.51748e+06,0,0,0,8,492
1.51748e+06,0,0,0,33,467
1.51748e+06,0,0,0,16,484
1.51758e+06,0,0,0,29,471
1.51758e+06,0,0,0,14,486
1.51768e+06,0,0,0,24,476
1.51768e+06,0,0,0,7,493
1.51768e+06,0,0,0,22,478
1.51768e+06,0,0,0,8,492
1.51771e+06,0,0,0,45,455
1.51771e+06,0,0,0,12,488
1.51772e+06,0,0,0,10,490
1.51773e+06,0,0,0,27,473
1.51773e+06,0,0,0,12,488
1.51774e+06,0,0,0,14,486
1.5178e+06,0,0,0,28,472
1.51785e+06,0,0,0,16,484
1.51787e+06,0,0,0,33,467
1.51789e+06,0,0,0,66,434
1.51789e+06,0,0,0,8,492
1.51797e+06,0,0,0,20,480
1.518e+06,0,0,0,35,465
1.51802e+06,0,0,0,17,483
1.51802e+06,0,0,0,15,485
1.51804e+06,0,0,0,17,483
1.51814e+06,0,0,0,13,487
1.5182e+06,0,0,0,17,483
1.5182e+06,0,0,0,2,498
1.51828e+06,0,0,0,1,499
1.51829e+06,0,0,0,2,498
1.5183e+06,0,0,0,20,480
1.5183e+06,0,0,0,9,491
1.51838e+06,0,0,0,24,476
1.51844e+06,0,0,0,23,477
1.51845e+06,0,0,0,24,476
1.51849e+06,0,0,0,35,465
1.51854e+06,0,0,0,93,407
1.51854e+06,0,0,0,47,453
1.51854e+06,0,0,0,11,489
1.51898e+06,0,0,0,47,453
1.51898e+06,0,0,0,0,500
1.51916e+06,0,0,0,46,454
1.51916e+06,0,0,0,8,492
1.51967e+06,0,0,0,3,497
1.51973e+06,0,0,0,8,492
1.51982e+06,0,0,0,55,445
1.51982e+06,0,0,0,6,494
1.51986e+06,0,0,0,413,87
1.51986e+06,0,0,0,357,143
1.51986e+06,0,0,0,307,193
1.51986e+06,0,0,0,289,211
1.51986e+06,0,0,0,255,245
1.51986e+06,0,0,0,243,257
1.51986e+06,0,0,0,218,282
1.51986e+06,0,0,0,158,342
1.51986e+06,0,0,0,145,355
1.51986e+06,0,0,0,105,395
1.51986e+06,0,0,0,61,439
1.51986e+06,0,0,0,99,401
1.51992e+06,0,0,0,81,419
1.51997e+06,0,0,0,94,406
1.51997e+06,0,0,0,106,394
1.52003e+06,0,0,0,124,376
1.52004e+06,0,0,0,149,351
1.52008e+06,0,0,0,107,393
1.52008e+06,0,0,0,147,353
1.52008e+06,0,0,0,97,403
1.52017e+06,0,0,0,115,385
1.52018e+06,0,0,0,149,351
1.52024e+06,0,0,0,199,301
1.52026e+06,0,0,0,198,302
1.52027e+06,0,0,0,247,253
1.52027e+06,0,0,0,248,252
1.52037e+06,0,0,0,292,208
1.52037e+06,0,0,0,235,265
1.52037e+06,0,0,0,224,276
1.52044e+06,0,0,0,235,265
1.52047e+06,0,0,0,201,299
1.5205e+06,0,0,0,243,257
1.52057e+06,0,0,0,299,201
1.52069e+06,0,0,0,284,216
1.52069e+06,0,0,0,270,230
1.52075e+06,0,0,0,266,234
1.52075e+06,0,0,0,256,244
1.52081e+06,0,0,0,290,210
1.52081e+06,0,0,0,294,206
1.52082e+06,0,0,0,354,146
1.52083e+06,0,0,0,364,136
1.52084e+06,0,0,0,378,122
1.52088e+06,0,0,0,393,107
1.52094e+06,0,0,0,443,57
1.52097e+06,0,0,0,423,77
1.52097e+06,0,0,0,389,111
1.52109e+06,0,0,0,409,91
1.5211e+06,0,0,0,466,34
1.52118e+06,0,0,0,449,51
1.52124e+06,0,0,0,430,70
1.52124e+06,0,0,0,417,83
1.52124e+06,0,0,0,406,94
1.52124e+06,0,0,0,397,103
1.52132e+06,0,0,0,410,90
1.52136e+06,0,0,0,444,56
1.52136e+06,0,0,0,461,39
1.52137e+06,0,0,0,470,30
1.52137e+06,0,0,0,481,19
1.5214e+06,0,0,0,500,0
1.5214e+06,0,0,0,9,491
1.52199e+06,0,0,0,8,492
1.52201e+06,0,0,0,9,491
1.52214e+06,0,0,0,4,496
1.52221e+06,0,0,0,9,491
1.52252e+06,0,0,0,7,493
1.52255e+06,0,0,0,9,491
1.52286e+06,0,0,0,3,497
1.52297e+06,0,0,0,9,491
1.52318e+06,0,0,0,7,493
1.52321e+06,0,0,0,9,491
1.52321e+06,0,0,0,0,500
1.52325e+06,0,0,0,9,491
1.52343e+06,0,0,0,6,494
1.52347e+06,0,0,0,9,491
1.52379e+06,0,0,0,5,495
1.52379e+06,0,0,0,1,499
1.52382e+06,0,0,0,5,495
1.52384e+06,0,0,0,9,491
1.52409e+06,0,0,0,0,500
1.52417e+06,0,0,0,9,491
1.52417e+06,0,0,0,4,496
1.52424e+06,0,0,0,9,491
1.52428e+06,0,0,0,6,494
1.52431e+06,0,0,0,9,491
1.52432e+06,0,0,0,6,494
1.52436e+06,0,0,0,9,491
1.52448e+06,0,0,0,2,498
1.52454e+06,0,0,0,9,491
1.52466e+06,0,0,0,5,495
1.52472e+06,0,0,0,9,491
1.52476e+06,0,0,0,0,500
1.52485e+06,0,0,0,9,491
1.52515e+06,0,0,0,1,499
1.52521e+06,0,0,0,9,491
1.52521e+06,0,0,0,1,499
1.52537e+06,0,0,0,9,491
1.52537e+06,0,0,0,1,499
1.52551e+06,0,0,0,9,491
1.52551e+06,0,0,0,2,498
1.52562e+06,0,0,0,9,491
1.52562e+06,0,0,0,4,496
1.52564e+06,0,0,0,1,499
1.52564e+06,0,0,0,0,500
1.52565e+06,0,0,0,1,499
1.52565e+06,0,0,0,6,494
1.52566e+06,0,0,0,9,491
1.52592e+06,0,0,0,3,497
1.52601e+06,0,0,0,9,491
1.52606e+06,0,0,0,500,0
1.52606e+06,0,0,0,77,423
1.52606e+06,0,0,0,29,471
1.52606e+06,0,0,0,13,487
1.52606e+06,0,0,0,2,498
1.52608e+06,0,0,0,0,500
1.52612e+06,0,0,0,2,498
1.52625e+06,0,0,0,13,487
1.52625e+06,0,0,0,2,498
1.52626e+06,0,0,0,18,482
1.52626e+06,0,0,0,4,496
1.52633e+06,0,0,0,18,482
1.52633e+06,0,0,0,5,495
1.52636e+06,0,0,0,53,447
1.52636e+06,0,0,0,26,474
1.52636e+06,0,0,0,7,493
1.52643e+06,0,0,0,20,480
1.52643e+06,0,0,0,8,492
1.52645e+06,0,0,0,19,481
1.52645e+06,0,0,0,4,496
1.52649e+06,0,0,0,0,500
1.52655e+06,0,0,0,12,488
1.52655e+06,0,0,0,1,499
1.52657e+06,0,0,0,5,495
1.52662e+06,0,0,0,32,468
1.52662e+06,0,0,0,11,489
1.5267e+06,0,0,0,26,474
1.5267e+06,0,0,0,12,488
1.52672e+06,0,0,0,31,469
1.52672e+06,0,0,0,11,489
1.52677e+06,0,0,0,22,478
1.52677e+06,0,0,0,12,488
1.52679e+06,0,0,0,26,474
1.52679e+06,0,0,0,14,486
1.5268e+06,0,0,0,12,488
1.5268e+06,0,0,0,9,491
1.52684e+06,0,0,0,11,489
1.52685e+06,0,0,0,14,486
1.52689e+06,0,0,0,35,465
1.52689e+06,0,0,0,16,484
1.5269e+06,0,0,0,36,464
1.5269e+06,0,0,0,20,480
1.5269e+06,0,0,0,10,490
1.52696e+06,0,0,0,20,480
1.52697e+06,0,0,0,19,481
1.52699e+06,0,0,0,20,480
1.52701e+06,0,0,0,32,468
1.52701e+06,0,0,0,17,483
1.52701e+06,0,0,0,4,496
1.52702e+06,0,0,0,14,486
1.52721e+06,0,0,0,30,470
1.52721e+06,0,0,0,10,490
1.52723e+06,0,0,0,23,477
1.52723e+06,0,0,0,10,490
1.52723e+06,0,0,0,25,475
1.52723e+06,0,0,0,10,490
1.52727e+06,0,0,0,29,471
1.52727e+06,0,0,0,7,493
1.52734e+06,0,0,0,27,473
1.52734e+06,0,0,0,10,490
1.52745e+06,0,0,0,27,473
1.52745e+06,0,0,0,14,486
1.52745e+06,0,0,0,6,494
1.52746e+06,0,0,0,19,481
1.52746e+06,0,0,0,3,497
1.52752e+06,0,0,0,18,482
1.52752e+06,0,0,0,4,496
1.52755e+06,0,0,0,12,488
1.52755e+06,0,0,0,3,497
1.52757e+06,0,0,0,25,475
1.52757e+06,0,0,0,7,493
1.52761e+06,0,0,0,16,484
1.52766e+06,0,0,0,34,466
1.52766e+06,0,0,0,1,499
1.52769e+06,0,0,0,14,486
1.52772e+06,0,0,0,30,470
1.52773e+06,0,0,0,44,456
1.52773e+06,0,0,0,1,499
1.52797e+06,0,0,0,34,466
1.52797e+06,0,0,0,8,492
1.52805e+06,0,0,0,51,449
1.52805e+06,0,0,0,5,495
1.52813e+06,0,0,0,0,500
1.52821e+06,0,0,0,5,495
1.52826e+06,0,0,0,31,469
1.52826e+06,0,0,0,7,493
1.52852e+06,0,0,0,4,496
1.52854e+06,0,0,0,50,450
1.52854e+06,0,0,0,14,486
1.52854e+06,0,0,0,5,495
1.52855e+06,0,0,0,8,492
1.52856e+06,0,0,0,32,468
1.52856e+06,0,0,0,14,486
1.52868e+06,0,0,0,23,477
1.52868e+06,0,0,0,14,486
1.52876e+06,0,0,0,32,468
1.52876e+06,0,0,0,14,486
1.52884e+06,0,0,0,23,477
1.52893e+06,0,0,0,41,459
1.52893e+06,0,0,0,23,477
1.52895e+06,0,0,0,7,493
1.52911e+06,0,0,0,23,477
1.52913e+06,0,0,0,17,483
1.52913e+06,0,0,0,0,500
1.52917e+06,0,0,0,6,494
1.52917e+06,0,0,0,42,458
1.52917e+06,0,0,0,3,497
1.52928e+06,0,0,0,21,479
1.52928e+06,0,0,0,3,497
1.52929e+06,0,0,0,20,480
1.52929e+06,0,0,0,1,499
1.52949e+06,0,0,0,19,481
1.52949e+06,0,0,0,1,499
1.52954e+06,0,0,0,20,480
1.52954e+06,0,0,0,0,500
1.5297e+06,0,0,0,18,482
1.5297e+06,0,0,0,13,487
1.5297e+06,0,0,0,4,496
1.52979e+06,0,0,0,9,491
1.52979e+06,0,0,0,18,482
1.52979e+06,0,0,0,3,497
1.52983e+06,0,0,0,23,477
1.52983e+06,0,0,0,4,496
1.52985e+06,0,0,0,43,457
1.52985e+06,0,0,0,11,489
1.52985e+06,0,0,0,3,497
1.52997e+06,0,0,0,11,489
1.52999e+06,0,0,0,30,470
1.52999e+06,0,0,0,2,498
1.52999e+06,0,0,0,17,483
1.53002e+06,0,0,0,9,491
1.53009e+06,0,0,0,17,483
1.53009e+06,0,0,0,8,492
1.53012e+06,0,0,0,40,460
1.53012e+06,0,0,0,9,491
1.53012e+06,0,0,0,4,496
1.5302e+06,0,0,0,9,491
1.5302e+06,0,0,0,18,482
1.5302e+06,0,0,0,2,498
1.53028e+06,0,0,0,30,470
1.53028e+06,0,0,0,5,495
1.53036e+06,0,0,0,21,479
1.53038e+06,0,0,0,52,448
1.53038e+06,0,0,0,8,492
1.53057e+06,0,0,0,33,467
1.53057e+06,0,0,0,6,494
1.53074e+06,0,0,0,33,467
1.53074e+06,0,0,0,16,484
1.53074e+06,0,0,0,5,495
1.5308e+06,0,0,0,16,484
1.5308e+06,0,0,0,8,492
1.53085e+06,0,0,0,16,484
1.53085e+06,0,0,0,5,495
1.53085e+06,0,0,0,22,478
1.53085e+06,0,0,0,7,493
1.53092e+06,0,0,0,18,482
1.53092e+06,0,0,0,3,497
1.53098e+06,0,0,0,47,453
1.53098e+06,0,0,0,7,493
1.53113e+06,0,0,0,22,478
1.53116e+06,0,0,0,14,486
1.53121e+06,0,0,0,29,471
1.53125e+06,0,0,0,37,463
1.53125e+06,0,0,0,10,490
1.53146e+06,0,0,0,50,450
1.53146e+06,0,0,0,8,492
1.53158e+06,0,0,0,35,465
1.53158e+06,0,0,0,25,475
1.53158e+06,0,0,0,14,486
1.53172e+06,0,0,0,25,475
1.53172e+06,0,0,0,8,492
1.53173e+06,0,0,0,6,494
1.53175e+06,0,0,0,48,452
1.53175e+06,0,0,0,7,493
1.53176e+06,0,0,0,9,491
