time,energy,event_type,wattmin,epower
42404.667669,5342137517.301377,e,125000.000000,129360.714286
42454.069059,5348519382.950057,e,125000.000000,129183.928571
42459.142026,5349171789.223593,e,125000.000000,128604.464286
42916.000000,5407894355.188072,s,125000.000000,128535.714286
43063.000000,5426846855.188072,s,125000.000000,128928.571429
43063.000000,5426846855.188085,s,125000.000000,128000.000000
43167.377497,5440333825.708732,e,125000.000000,129213.392857
43180.414033,5442016272.099362,e,125000.000000,129056.250000
43225.052199,5447771407.141453,e,125000.000000,128928.571429
43230.000000,5448407376.271727,s,125000.000000,128535.714286
43256.201902,5451775771.088801,e,125000.000000,128555.357143
44090.000000,5558948605.237651,s,125000.000000,128535.714286
44090.000000,5558948605.237664,s,125000.000000,128000.000000
44090.000000,5558948605.237677,s,125000.000000,128000.000000
44090.000000,5558948605.237690,s,125000.000000,128000.000000
44143.755488,5565908261.058380,e,125000.000000,129468.750000
44178.544507,5570411326.865784,e,125000.000000,129439.285714
44590.000000,5623649626.558181,s,125000.000000,129390.178571
44603.030713,5625339640.239820,e,125000.000000,129694.642857
44973.033984,5673210795.618635,e,125000.000000,129380.357143
44973.033984,5673210795.618648,s,125000.000000,128000.000000
45186.643346,5700906393.752660,e,125000.000000,129655.357143
45186.643346,5700906393.752673,s,125000.000000,128000.000000
45710.000000,5768746967.249486,s,125000.000000,129625.892857
45710.000000,5768746967.249499,s,125000.000000,128000.000000
45710.000000,5768746967.249512,s,125000.000000,128000.000000
45722.580657,5770380093.746933,e,125000.000000,129812.500000
45729.629318,5771295028.899602,e,125000.000000,129802.678571
45841.028327,5785753824.511420,e,125000.000000,129792.857143
45841.028327,5785753824.525344,s,125000.000000,129212.966374
45881.696440,5791026263.869258,e,125000.000000,129645.535714
45881.696440,5791026263.869272,s,125000.000000,128000.000000
46114.646678,5821231798.075698,e,125000.000000,129665.178571
46114.646678,5821231798.075711,s,125000.000000,128000.000000
46151.000000,5825934489.730950,s,125000.000000,129360.714286
46259.717680,5840017506.237754,e,125000.000000,129537.500000
46293.048805,5844328916.967842,e,125000.000000,129350.892857
46407.220034,5859073519.598431,e,125000.000000,129144.642857
46540.000000,5876197867.262976,s,125000.000000,128967.857143
46655.423393,5891147257.772753,e,125000.000000,129517.857143
46940.015691,5927884057.875796,e,125000.000000,129085.714286
47004.594504,5935991927.879634,e,125000.000000,125550.000000
47004.594504,5935991927.879647,s,125000.000000,128000.000000
47035.000000,5939933864.644593,s,125000.000000,129645.535714
47137.651430,5953248213.444214,e,125000.000000,129704.464286
47462.000000,5995298557.496745,s,125000.000000,129645.535714
47664.383650,6021574460.457253,e,125000.000000,129832.142857
48663.000000,6151040612.124293,s,125000.000000,129645.535714
48663.000000,6151040612.124306,s,125000.000000,128000.000000
48733.072058,6160139593.936034,e,125000.000000,129851.785714
48799.000000,6168696569.941975,s,125000.000000,129792.857143
48840.237587,6174051749.228659,e,125000.000000,129861.607143
48845.133222,6174687167.775111,e,125000.000000,129792.857143
49134.000000,6212137455.902583,s,125000.000000,129645.535714
49350.100737,6240179420.736411,e,125000.000000,129763.392857
49358.000000,6241203524.918016,s,125000.000000,129645.535714
49358.000000,6241203524.918029,s,125000.000000,128000.000000
49395.000000,6246005860.632301,s,125000.000000,129792.857143
49415.221196,6248631221.833206,e,125000.000000,129832.142857
49426.765766,6250129624.573445,e,125000.000000,129792.857143
49426.765766,6250129624.573458,s,125000.000000,128000.000000
49464.519962,6255033557.483982,e,125000.000000,129891.071429
49559.160911,6267316347.227653,e,125000.000000,129783.035714
49559.160911,6267316347.227666,s,125000.000000,128000.000000
49690.802493,6284408948.816565,e,125000.000000,129841.964286
49690.802493,6284408948.816578,s,125000.000000,128000.000000
49690.802493,6284408948.816591,s,125000.000000,128000.000000
49828.416684,6302286506.610616,e,125000.000000,129910.714286
49828.416684,6302286506.635448,s,125000.000000,129745.372263
49874.345249,6308253119.277548,e,125000.000000,129910.714286
49994.000000,6323785801.684898,s,125000.000000,129812.500000
50028.128253,6328217081.096183,e,125000.000000,129841.964286
50067.873518,6333376513.314605,e,125000.000000,129812.500000
50067.873518,6333376513.314618,s,125000.000000,128000.000000
50204.793281,6351154444.314980,e,125000.000000,129841.964286
50204.793281,6351154444.314993,s,125000.000000,128000.000000
50380.898638,6374011661.679530,e,125000.000000,129792.857143
50822.000000,6431198484.106266,s,125000.000000,129645.535714
50869.204873,6437321166.879117,e,125000.000000,129704.464286
51253.000000,6487078491.714857,s,125000.000000,129645.535714
51298.082218,6492927185.007496,e,125000.000000,129733.928571
51745.000000,6550868080.232371,s,125000.000000,129645.535714
51786.117135,6556199944.712316,e,125000.000000,129675.000000
52262.000000,6617896033.683669,s,125000.000000,129645.535714
52370.000000,6631915783.683669,s,125000.000000,129812.500000
52399.149375,6635700882.041786,e,125000.000000,129851.785714
52496.281050,6648309787.606071,e,125000.000000,129812.500000
52496.281050,6648309787.640727,s,125000.000000,129644.120631
52496.281050,6648309787.640740,s,125000.000000,128000.000000
52619.338507,6664293852.559352,e,125000.000000,129891.071429
52619.338507,6664293852.577717,s,125000.000000,129780.930228
52705.208144,6675448395.151175,e,125000.000000,129900.892857
52741.847156,6680202797.576313,e,125000.000000,129763.392857
52741.847156,6680202797.601428,s,125000.000000,129643.524808
53078.792778,6723952479.044618,e,125000.000000,129841.964286
53078.792778,6723952479.044631,s,125000.000000,128000.000000
53078.792778,6723952479.044644,s,125000.000000,128000.000000
53078.792778,6723952479.044657,s,125000.000000,128000.000000
53078.792778,6723952479.044670,s,125000.000000,128000.000000
53078.792778,6723952479.044683,s,125000.000000,128000.000000
53078.792778,6723952479.044696,s,125000.000000,128000.000000
53078.792778,6723952479.044709,s,125000.000000,128000.000000
53085.578245,6724833184.135896,e,125000.000000,129792.857143
53446.077227,6771552564.725857,e,125000.000000,129596.428571
53446.077227,6771552564.739107,s,125000.000000,129141.570101
53458.000000,6773097128.045288,s,125000.000000,129547.321429
53458.000000,6773097128.045301,s,125000.000000,128000.000000
53472.209455,6774940995.132458,e,125000.000000,129763.392857
53472.209455,6774940995.136697,s,125000.000000,129455.349478
53548.104874,6784788696.863682,e,125000.000000,129753.571429
53548.104874,6784788696.863695,s,125000.000000,128000.000000
53572.049340,6787893930.628934,e,125000.000000,129684.821429
53584.000000,6789439876.518333,s,125000.000000,129360.714286
53603.611879,6791979772.427882,e,125000.000000,129508.035714
53606.538498,6792358591.893252,e,125000.000000,129439.285714
53672.000000,6800826738.574121,s,125000.000000,129360.714286
53750.357085,6810976149.921046,e,125000.000000,129527.678571
53778.491709,6814612072.770610,e,125000.000000,129233.035714
53778.491709,6814612072.770623,s,125000.000000,128000.000000
53787.538344,6815782618.458567,e,125000.000000,129390.178571
53792.950829,6816482143.488959,e,125000.000000,129242.857143
53804.912209,6818026069.246705,e,125000.000000,129075.892857
53804.912209,6818026069.308855,s,125000.000000,128692.982674
53980.360598,6840670503.655987,e,125000.000000,129066.071429
53980.360598,6840670503.656000,s,125000.000000,128000.000000
54114.848820,6858015161.443030,e,125000.000000,128967.857143
54193.280524,6868085652.217216,e,125000.000000,128398.214286
54516.000000,6909401813.070087,s,125000.000000,128025.000000
54516.000000,6909401813.070101,s,125000.000000,128000.000000
54521.256829,6910078949.022136,e,125000.000000,128810.714286
54665.000000,6928514138.991554,s,125000.000000,128250.892857
54665.000000,6928514138.991567,s,125000.000000,128000.000000
54692.827991,6932088023.286130,e,125000.000000,128427.678571
54700.261929,6933039461.158433,e,125000.000000,127985.714286
54761.417074,6940854433.457409,e,125000.000000,127789.285714
54785.192165,6943891234.276772,e,125000.000000,127730.357143
54919.000000,6960966786.645705,s,125000.000000,127612.500000
54919.000000,6960966786.645718,s,125000.000000,128000.000000
54974.754499,6968088876.266112,e,125000.000000,127740.178571
55022.592974,6974197892.213362,e,125000.000000,127700.892857
55226.000000,7000155171.379920,s,125000.000000,127612.500000
55230.641725,7000749929.725225,e,125000.000000,128133.035714
55502.000000,7035359981.682290,s,125000.000000,127543.750000
55502.000000,7035359981.682303,s,125000.000000,128000.000000
55502.000000,7035359981.682316,s,125000.000000,128000.000000
55574.000000,7044613138.825147,s,125000.000000,128516.071429
55613.302434,7049671467.358814,e,125000.000000,128702.678571
55622.000000,7050790184.016393,s,125000.000000,128624.107143
55622.000000,7050790184.016406,s,125000.000000,128000.000000
55622.000000,7050790184.016419,s,125000.000000,128000.000000
55744.741339,7066686173.682735,e,125000.000000,129508.035714
55763.673428,7069135986.009520,e,125000.000000,129400.000000
55902.586711,7087039055.549878,e,125000.000000,128879.464286
55906.382183,7087527505.639099,e,125000.000000,128692.857143
55930.000000,7090557439.639008,s,125000.000000,128290.178571
55930.000000,7090557439.639021,s,125000.000000,128000.000000
55965.975475,7095180866.325910,e,125000.000000,128516.071429
56014.793700,7101445203.545403,e,125000.000000,128319.642857
56110.000000,7113656431.593161,s,125000.000000,128260.714286
56175.153629,7122020121.448657,e,125000.000000,128368.750000
56305.014671,7138668538.935553,e,125000.000000,128201.785714
56393.000000,7149938909.721448,s,125000.000000,128093.750000
56393.000000,7149938909.721461,s,125000.000000,128000.000000
56406.090871,7151618468.478975,e,125000.000000,128300.000000
56475.974299,7160583139.526192,e,125000.000000,128280.357143
56509.610778,7164881521.259953,e,125000.000000,127789.285714
56629.281843,7180151869.637513,e,125000.000000,127602.678571
56664.888579,7184623344.525828,e,125000.000000,125579.464286
56841.000000,7206637272.096778,s,125000.000000,125000.000000
57004.000000,7227044289.953920,s,125000.000000,125196.428571
57004.000000,7227044289.953933,s,125000.000000,128000.000000
57021.229197,7229211984.505066,e,125000.000000,125815.178571
57071.502873,7235527300.785171,e,125000.000000,125618.750000
57168.000000,7247639671.864154,s,125000.000000,125520.535714
57168.000000,7247639671.864167,s,125000.000000,128000.000000
57168.000000,7247639671.864180,s,125000.000000,128000.000000
57168.000000,7247639671.864193,s,125000.000000,128000.000000
57269.330777,7260476200.439334,e,125000.000000,126679.464286
57309.894885,7265610059.105036,e,125000.000000,126561.607143
57327.000000,7267772222.009107,s,125000.000000,126404.464286
57434.000000,7281401538.080535,s,125000.000000,127376.785714
57434.000000,7281401538.080548,s,125000.000000,128000.000000
57434.000000,7281401538.080561,s,125000.000000,128000.000000
57473.598556,7286463364.978807,e,125000.000000,127828.571429
57508.821617,7290947543.653713,e,125000.000000,127308.035714
57572.198825,7299009124.503438,e,125000.000000,127200.000000
57615.312193,7304487640.219716,e,125000.000000,127072.321429
57673.000000,7311790401.543014,s,125000.000000,126591.071429
57813.638318,7329632632.438203,e,125000.000000,126866.071429
57833.353137,7332129514.311364,e,125000.000000,126650.000000
57960.414773,7348186928.502232,e,125000.000000,126375.000000
58156.000000,7372825253.598220,s,125000.000000,125972.321429
58156.000000,7372825253.598233,s,125000.000000,128000.000000
58156.000000,7372825253.598246,s,125000.000000,128000.000000
58230.067756,7382208117.258164,e,125000.000000,126679.464286
58285.500243,7389226463.969486,e,125000.000000,126610.714286
58312.000000,7392577713.202901,s,125000.000000,126463.392857
58385.000000,7401844672.131472,s,125000.000000,126944.642857
58385.000000,7401844672.131485,s,125000.000000,128000.000000
58467.141550,7412294690.795905,e,125000.000000,127219.642857
58482.182186,7414205791.634305,e,125000.000000,127062.500000
58587.000000,7427511851.561297,s,125000.000000,126944.642857
58587.000000,7427511851.561310,s,125000.000000,128000.000000
58587.000000,7427511851.561323,s,125000.000000,128000.000000
58758.473963,7449439543.838730,e,125000.000000,127877.678571
58858.000000,7462144220.233213,s,125000.000000,127651.785714
58858.000000,7462144220.233226,s,125000.000000,128000.000000
58983.949499,7478280037.906092,e,125000.000000,128113.392857
59028.430704,7483969938.581567,e,125000.000000,127916.964286
59037.409116,7485117547.942459,e,125000.000000,127818.750000
59044.346317,7486000709.364608,e,125000.000000,127308.035714
59117.000000,7495214428.943488,s,125000.000000,126816.964286
59134.102344,7497383800.192821,e,125000.000000,126846.428571
59134.208537,7497397167.167196,e,125000.000000,125874.107145
59134.208537,7497397167.167209,s,125000.000000,128000.000000
59164.298629,7501229059.711130,e,125000.000000,127347.321429
59206.467713,7506597937.177587,e,125000.000000,127317.857143
59426.000000,7534468541.068663,s,125000.000000,126954.464286
59465.970538,7539544549.612521,e,125000.000000,126993.750000
59532.000000,7547927284.554094,s,125000.000000,126954.464286
59532.000000,7547927284.554107,s,125000.000000,128000.000000
59636.000000,7561161191.696951,s,125000.000000,127249.107143
59658.673240,7564049236.135029,e,125000.000000,127376.785714
59719.933305,7571845728.027983,e,125000.000000,127268.750000
59806.000000,7582788339.843970,s,125000.000000,127141.071429
59891.793000,7593716376.432635,e,125000.000000,127376.785714
59932.000000,7598830311.930594,s,125000.000000,127190.178571
60086.000000,7618441799.430595,s,125000.000000,127347.321429
60110.612200,7621576822.303655,e,125000.000000,127376.785714
60158.000000,7627611531.754333,s,125000.000000,127347.321429
60199.173931,7632859774.191769,e,125000.000000,127465.178571
60247.267959,7638982530.405979,e,125000.000000,127308.035714
60346.578780,7651602187.013098,e,125000.000000,127072.321429
61443.000000,7790797755.639902,s,125000.000000,126954.464286
61504.000000,7798549167.247044,s,125000.000000,127072.321429
61504.000000,7798549167.247057,s,125000.000000,128000.000000
61504.000000,7798549167.247070,s,125000.000000,128000.000000
61542.000000,7803396202.961330,s,125000.000000,127553.571429
61542.000000,7803396202.961343,s,125000.000000,128000.000000
61542.000000,7803396202.961356,s,125000.000000,128000.000000
61542.082556,7803406801.430785,e,125000.000000,128378.571429
61590.246662,7809588621.445128,e,125000.000000,128349.107143
61639.213802,7815867738.940446,e,125000.000000,128231.250000
61643.000000,7816352950.370592,s,125000.000000,128152.678571
61678.282318,7820878978.769509,e,125000.000000,128280.357143
61713.796654,7825430933.649230,e,125000.000000,128172.321429
61744.197110,7829321757.630076,e,125000.000000,127985.714286
61766.000000,7832104078.989387,s,125000.000000,127612.500000
61775.789898,7833353488.549428,e,125000.000000,127622.321429
61804.240797,7836984178.831090,e,125000.000000,127612.500000
61851.652702,7842941865.748452,e,125000.000000,125658.035714
62133.000000,7878259492.498029,s,125000.000000,125530.357143
62133.000000,7878259492.498042,s,125000.000000,128000.000000
62314.956684,7901222101.080789,e,125000.000000,126198.214286
62389.709723,7910648459.363541,e,125000.000000,126100.000000
62542.000000,7929771495.007780,s,125000.000000,125569.642857
62542.000000,7929771495.007793,s,125000.000000,128000.000000
62562.075504,7932296115.116887,e,125000.000000,125756.250000
62700.054673,7949645147.663571,e,125000.000000,125736.607143
62832.199536,7966185319.024946,e,125000.000000,125166.964286
62913.000000,7976285377.021751,s,125000.000000,125000.000000
62913.000000,7976285377.021764,s,125000.000000,128000.000000
62958.759539,7982012510.204323,e,125000.000000,125157.142857
62999.310519,7987086161.881474,e,125000.000000,125117.857143
63010.000000,7988422347.029080,s,125000.000000,125000.000000
63212.487612,8013794948.827010,e,125000.000000,125304.464286
63306.000000,8025483997.275360,s,125000.000000,125000.000000
63463.742628,8045228163.163117,e,125000.000000,125166.964286
63497.000000,8049385334.660574,s,125000.000000,125000.000000
63497.000000,8049385334.660587,s,125000.000000,128000.000000
63587.794632,8060762307.347687,e,125000.000000,125304.464286
63727.304493,8078227073.551259,e,125000.000000,125186.607143
63927.000000,8103189011.919891,s,125000.000000,125000.000000
63927.000000,8103189011.919904,s,125000.000000,128000.000000
63982.279544,8110106012.947707,e,125000.000000,125127.678571
64020.317099,8114863696.023865,e,125000.000000,125078.571429
64047.000000,8118199058.598171,s,125000.000000,125000.000000
64047.000000,8118199058.598184,s,125000.000000,128000.000000
64179.739196,8134838390.825512,e,125000.000000,125353.571429
64186.906713,8135735034.499512,e,125000.000000,125098.214286
66412.000000,8413871695.337798,s,125000.000000,125000.000000
66412.000000,8413871695.337811,s,125000.000000,128000.000000
66412.000000,8413871695.337824,s,125000.000000,128000.000000
66590.646830,8436341159.882999,e,125000.000000,125775.892857
66654.666700,8444385142.200386,e,125000.000000,125648.214286
66686.144366,8448335926.562461,e,125000.000000,125510.714286
70890.000000,8973817880.825067,s,125000.000000,125000.000000
71173.000000,9009345751.360780,s,125000.000000,125540.178571
71274.380701,9022088038.243588,e,125000.000000,125687.500000
71398.000000,9037607227.089082,s,125000.000000,125540.178571
71526.179895,9053724132.151278,e,125000.000000,125736.607143
71940.273589,9105709528.446740,e,125000.000000,125540.178571
73274.000000,9272425329.855167,s,125000.000000,125000.000000
73791.168550,9337315206.606086,e,125000.000000,125471.428571
75021.000000,9491044137.885771,s,125000.000000,125000.000000
75021.000000,9491044137.885784,s,125000.000000,128000.000000
75021.000000,9491044137.885797,s,125000.000000,128000.000000
75037.109495,9493064311.741994,e,125000.000000,125402.678571
75209.110371,9514628614.453791,e,125000.000000,125373.214286
75340.289874,9531046666.136892,e,125000.000000,125157.142857
75486.000000,9549260431.940231,s,125000.000000,125000.000000
75983.938582,9611669030.611328,e,125000.000000,125333.928571
78047.000000,9869551707.859581,s,125000.000000,125000.000000
78047.000000,9869551707.859594,s,125000.000000,128000.000000
78204.557910,9889294417.387324,e,125000.000000,125304.464286
78292.608642,9900312001.002477,e,125000.000000,125127.678571
80424.000000,10166735920.807758,s,125000.000000,125000.000000
80516.348657,10178288572.934545,e,125000.000000,125098.214286
83278.000000,10523494990.765174,s,125000.000000,125000.000000
83278.000000,10523494990.765188,s,125000.000000,128000.000000
83278.000000,10523494990.765201,s,125000.000000,128000.000000
83365.111288,10534452346.300683,e,125000.000000,125785.714286
83660.725025,10571610201.211505,e,125000.000000,125697.321429
83947.467824,10607551619.020073,e,125000.000000,125343.750000
84951.000000,10732993140.979072,s,125000.000000,125000.000000
84951.000000,10732993140.979086,s,125000.000000,128000.000000
84951.000000,10732993140.979099,s,125000.000000,128000.000000
84951.000000,10732993140.979112,s,125000.000000,128000.000000
85030.508242,10742999608.233361,e,125000.000000,125854.464286
85049.986424,10745448920.066382,e,125000.000000,125746.428571
85488.142389,10800523951.184052,e,125000.000000,125697.321429
85702.983847,10827471975.614993,e,125000.000000,125432.142857
85911.000000,10853473994.748855,s,125000.000000,125000.000000
86295.893206,10901676370.269555,e,125000.000000,125235.714286
87399.000000,11039564719.575874,s,125000.000000,125000.000000
87399.000000,11039564719.575887,s,125000.000000,128000.000000
87399.000000,11039564719.575900,s,125000.000000,128000.000000
87511.248001,11053637612.225618,e,125000.000000,125373.214286
87592.883616,11063867721.058715,e,125000.000000,125314.285714
87658.501236,11072081523.808623,e,125000.000000,125176.785714
88419.000000,11167143869.298805,s,125000.000000,125000.000000
88419.000000,11167143869.298818,s,125000.000000,128000.000000
88419.000000,11167143869.298831,s,125000.000000,128000.000000
88553.908469,11184104152.419616,e,125000.000000,125716.964286
88738.000000,11207225884.404025,s,125000.000000,125599.107143
88758.217103,11209776055.339884,e,125000.000000,126139.285714
88789.932918,11213769501.161095,e,125000.000000,125913.392857
89224.844487,11268368377.257803,e,125000.000000,125540.178571
90336.000000,11407262816.369500,s,125000.000000,125000.000000
90607.424852,11441241572.679373,e,125000.000000,125186.607143
92036.000000,11619813466.185619,s,125000.000000,125000.000000
92036.000000,11619813466.185632,s,125000.000000,128000.000000
92317.394693,11655103878.064263,e,125000.000000,125412.500000
92465.032764,11673597787.391498,e,125000.000000,125265.178571
92931.000000,11731843691.949050,s,125000.000000,125000.000000
92966.528317,11736285429.451245,e,125000.000000,125019.642857
94316.000000,11904969389.826705,s,125000.000000,125000.000000
94473.437090,11924661396.155179,e,125000.000000,125078.571429
94681.000000,11950606759.883788,s,125000.000000,125000.000000
94793.525028,11964688965.738596,e,125000.000000,125147.321429
95259.000000,12022873337.231672,s,125000.000000,125000.000000
95259.000000,12022873337.231685,s,125000.000000,128000.000000
95259.000000,12022873337.231698,s,125000.000000,128000.000000
95284.918157,12026130671.031476,e,125000.000000,125677.678571
95424.552057,12043676792.642606,e,125000.000000,125658.035714
95874.000000,12100087324.989598,s,125000.000000,125510.714286
95981.929182,12113642073.868165,e,125000.000000,125589.285714
95983.060067,12113783523.382292,e,125000.000000,125078.571429
96259.000000,12148276014.969991,s,125000.000000,125000.000000
96300.048446,12153408280.186602,e,125000.000000,125029.464286
98317.000000,12405527224.433134,s,125000.000000,125000.000000
98375.122940,12412794304.487130,e,125000.000000,125029.464286
101285.000000,12776528936.984044,s,125000.000000,125000.000000
101297.895091,12778140949.999917,e,125000.000000,125009.821429
101526.000000,12806654063.632260,s,125000.000000,125000.000000
101947.034712,12859498431.091765,e,125000.000000,125510.714286
102161.000000,12886244092.074529,s,125000.000000,125000.000000
102523.013211,12931588186.158930,e,125000.000000,125255.357143
103706.000000,13079461534.733869,s,125000.000000,125000.000000
103706.000000,13079461534.733882,s,125000.000000,128000.000000
103758.107610,13085983174.278373,e,125000.000000,125157.142857
103913.957990,13105481309.172925,e,125000.000000,125108.035714
104709.000000,13204861560.479643,s,125000.000000,125000.000000
104812.915026,13217871350.654154,e,125000.000000,125196.428571
109359.000000,13786131972.359820,s,125000.000000,125000.000000
109426.386218,13794563853.399298,e,125000.000000,125127.678571
109713.000000,13830390576.135880,s,125000.000000,125000.000000
109713.000000,13830390576.135893,s,125000.000000,128000.000000
109814.545492,13843219398.341154,e,125000.000000,126335.714286
110459.621253,13924671156.497321,e,125000.000000,126266.964286
110701.000000,13954843499.851146,s,125000.000000,125000.000000
110701.000000,13954843499.851159,s,125000.000000,128000.000000
110701.000000,13954843499.851172,s,125000.000000,128000.000000
110701.000000,13954843499.851185,s,125000.000000,128000.000000
110724.833743,13957832081.031899,e,125000.000000,125392.857143
110808.851959,13968365714.748054,e,125000.000000,125373.214286
110826.721707,13970603645.464082,e,125000.000000,125235.714286
110831.227729,13971167385.046759,e,125000.000000,125108.035714
111117.000000,14006888918.872031,s,125000.000000,125000.000000
111198.100965,14017034504.724771,e,125000.000000,125098.214286
111882.000000,14102521884.145342,s,125000.000000,125000.000000
112009.645377,14118488839.162162,e,125000.000000,125088.392857
112016.000000,14119283167.084884,s,125000.000000,125000.000000
112016.000000,14119283167.084897,s,125000.000000,128000.000000
112169.000000,14138513354.584882,s,125000.000000,125687.500000
112169.000000,14138513354.584895,s,125000.000000,128000.000000
112210.000000,14143691105.477739,s,125000.000000,126286.607143
112269.032601,14151150190.859859,e,125000.000000,126355.357143
112305.241791,14155723282.228569,e,125000.000000,126296.428571
112335.903062,14159590270.747803,e,125000.000000,126119.642857
112355.000000,14161997456.872400,s,125000.000000,126050.892857
112355.000000,14161997456.872413,s,125000.000000,128000.000000
112355.000000,14161997456.872426,s,125000.000000,128000.000000
112355.000000,14161997456.872439,s,125000.000000,128000.000000
112382.102579,14165424142.410695,e,125000.000000,126433.928571
112392.909054,14166784928.500664,e,125000.000000,125923.214286
112497.663384,14179972843.902898,e,125000.000000,125893.750000
112532.000000,14184292236.913665,s,125000.000000,125795.535714
112568.417441,14188891271.951363,e,125000.000000,126286.607143
112607.470927,14193818601.510785,e,125000.000000,126168.750000
112649.000000,14199052562.471669,s,125000.000000,126031.250000
112649.000000,14199052562.471682,s,125000.000000,128000.000000
112649.000000,14199052562.471696,s,125000.000000,128000.000000
112683.315492,14203384127.416367,e,125000.000000,126227.678571
112766.568622,14213888888.419360,e,125000.000000,126178.571429
112773.000000,14214699885.142071,s,125000.000000,126100.000000
112773.000000,14214699885.142084,s,125000.000000,128000.000000
112773.000000,14214699885.142097,s,125000.000000,128000.000000
112778.775291,14215430645.048845,e,125000.000000,126532.142857
112854.000000,14224943817.014734,s,125000.000000,126463.392857
112895.059774,14230158151.686866,e,125000.000000,126993.750000
112904.971524,14231415713.820296,e,125000.000000,126875.892857
112954.715204,14237719659.272459,e,125000.000000,126728.571429
113019.000000,14245831654.416339,s,125000.000000,126188.392857
113084.939110,14254160176.173059,e,125000.000000,126306.250000
113113.000000,14257699756.749941,s,125000.000000,126139.285714
113113.000000,14257699756.749954,s,125000.000000,128000.000000
113113.000000,14257699756.749967,s,125000.000000,128000.000000
113133.952905,14260349120.578663,e,125000.000000,126443.750000
113144.557598,14261688767.925157,e,125000.000000,126325.892857
113256.000000,14275763545.307203,s,125000.000000,126296.428571
113256.000000,14275763545.307216,s,125000.000000,128000.000000
113256.000000,14275763545.307230,s,125000.000000,128000.000000
113266.629598,14277110827.869023,e,125000.000000,126748.214286
113288.654046,14279901954.648389,e,125000.000000,126728.571429
113293.000000,14280452113.677002,s,125000.000000,126591.071429
113304.411693,14281897068.408115,e,125000.000000,126620.535714
113309.344140,14282520939.201159,e,125000.000000,126483.035714
113312.676939,14282942350.781033,e,125000.000000,126443.750000
113400.242706,14294011914.716280,e,125000.000000,126414.285714
113402.000000,14294233198.828958,s,125000.000000,125923.214286
113402.000000,14294233198.828971,s,125000.000000,128000.000000
113495.000000,14306008908.650385,s,125000.000000,126620.535714
113547.853064,14312711573.766168,e,125000.000000,126816.964286
113610.736520,14320661558.533207,e,125000.000000,126424.107143
113703.356196,14332356363.887069,e,125000.000000,126266.964286
113786.647980,14342857003.664085,e,125000.000000,126070.535714
113998.000000,14369390174.042020,s,125000.000000,125540.178571
113998.000000,14369390174.042033,s,125000.000000,128000.000000
114084.451060,14380287407.330925,e,125000.000000,126050.892857
114142.000000,14387534154.846987,s,125000.000000,125923.214286
114244.149295,14400412171.148546,e,125000.000000,126070.535714
114296.167095,14406950158.372585,e,125000.000000,125687.500000
114471.000000,14428898712.541646,s,125000.000000,125540.178571
114493.772519,14431759144.266781,e,125000.000000,125608.928571
114569.897611,14441280014.353789,e,125000.000000,125068.750000
114576.000000,14442042812.979236,s,125000.000000,125000.000000
114576.000000,14442042812.979249,s,125000.000000,128000.000000
114730.000000,14461403225.479236,s,125000.000000,125716.964286
114730.000000,14461403225.479249,s,125000.000000,128000.000000
114775.758843,14467163977.876368,e,125000.000000,125893.750000
114881.000000,14480408013.636728,s,125000.000000,125844.642857
114881.000000,14480408013.636741,s,125000.000000,128000.000000
114881.000000,14480408013.636755,s,125000.000000,128000.000000
114987.712804,14494024853.240956,e,125000.000000,127602.678571
115084.287564,14506335720.779603,e,125000.000000,127475.000000
115126.152957,14511666344.103966,e,125000.000000,127327.678571
115163.000000,14516345326.375517,s,125000.000000,126983.928571
115163.000000,14516345326.375530,s,125000.000000,128000.000000
115222.445736,14523916165.409417,e,125000.000000,127357.142857
115286.000000,14532004013.010256,s,125000.000000,127258.928571
115315.444844,14535754313.388629,e,125000.000000,127366.964286
115318.000000,14536078802.246630,s,125000.000000,126993.750000
115396.899026,14546107009.391569,e,125000.000000,127101.785714
115400.000000,14546500813.659302,s,125000.000000,126993.750000
115441.017519,14551717033.549339,e,125000.000000,127170.535714
115486.000000,14557432620.016286,s,125000.000000,127062.500000
115486.000000,14557432620.016299,s,125000.000000,128000.000000
115499.036279,14559092243.127819,e,125000.000000,127308.035714
115562.193582,14567102901.098020,e,125000.000000,126836.607143
115592.565844,14570953724.242978,e,125000.000000,126787.500000
115608.000000,14572907853.801572,s,125000.000000,126610.714286
115608.000000,14572907853.801585,s,125000.000000,128000.000000
115611.074583,14573297491.366890,e,125000.000000,126728.571428
115625.727529,14575150408.631586,e,125000.000000,126453.571429
115653.281802,14578634203.608458,e,125000.000000,126433.928571
115737.373391,14589249715.656771,e,125000.000000,126237.500000
115822.000000,14599924455.629019,s,125000.000000,126139.285714
115822.000000,14599924455.629032,s,125000.000000,128000.000000
115878.000000,14607018505.629016,s,125000.000000,126679.464286
115878.000000,14607018505.629029,s,125000.000000,128000.000000
115878.000000,14607018505.629042,s,125000.000000,128000.000000
115932.136755,14613891940.007307,e,125000.000000,126964.285714
115986.341200,14620770774.522588,e,125000.000000,126905.357143
115994.994166,14621868372.339170,e,125000.000000,126846.428571
116026.000000,14625798610.957090,s,125000.000000,126758.035714
116059.608828,14630064741.556532,e,125000.000000,126934.821429
116217.000000,14650016883.145361,s,125000.000000,126767.857143
116261.322381,14655636842.364135,e,125000.000000,126797.321429
